Ra_D,Nu
677.019367759738,6.30957344480193
1806.08196758585,10.5925372517729
2364.7711626477,11.8850222743702
3335.86540616954,13.7246096100756
4293.16490776916,15.2229913288042
6231.61652516739,17.4783326241822
8299.30744079934,19.1646106273539
10495.5233304639,20.0678109001819
12321.418405593,20.8929613085404
16034.585939056,22.003917096374
