Ra_D,Nu
49.3135582380682,1.39649399422262
66.4188679923268,1.74048417787023
96.7648663501272,2.49860997382218
158.93087843417,3.38703983256539
207.450025017016,4.09069998720428
282.346799589332,5.1790701734821
326.803672519275,5.60317090621793
370.459694518068,6.15767848019965
390.345685157251,6.55717853069282
