Ra_D,Nu
132.794758082943,2.05495007884305
239.653200495303,2.37421256277954
262.107876768247,2.4569316627429
297.039568454476,2.49827728852147
336.783475750372,2.67617010242459
361.794120467452,2.74573306470938
413.783393960787,2.86548152488049
452.377885362781,2.83933409753667
581.171964955877,3.03945206112087
726.738592907391,3.17047549588258
884.961352703792,3.3949182329569
933.571978489521,3.3645910269248
