Ra_D,Nu
117.821882907467,3.02295291224147
169.918763550262,3.98200683115485
273.939203052325,6.97513844399937
417.615101404832,10.0031556009064
510.092676041428,11.4069587788424
579.827999577519,14.0482022346513
842.915331045894,16.1463399109454
1628.93147072415,19.6775893698961
