Ra_D,Nu
407.252734387122,7.12032799999203
744.978204233049,12.3026877081238
1361.35981233365,17.9887091512879
2034.01928880751,21.7520403401952
2772.79593443976,25.5564190106414
3330.86098583226,27.0707320392136
4360.59824345689,29.6824674346324
7386.9363460893,34.4746606573149
9450.53529355889,36.9402644358284
12228.8360271242,39.1291127126853
13403.5532899949,40.5041945136493
