Ra_D,Nu
61.1292064568327,1.65006100132023
28.1554336392382,0.994260073952957
41.5501910788312,1.03514216667934
102.007333685807,2.69153480392692
166.145544155203,3.52776786618874
233.111639736149,4.29042189238886
456.638112175204,7.20277751238341
512.286798580884,7.94328234724282
350.579897274441,5.92243086876131
63.2994990768594,1.80925591025382
