Ra_D,Nu
91.6869447721498,1.47910838816821
150.101402139943,1.75792361395869
245.670680244756,2.00678109001819
305.494732128551,2.21309470960564
411.761208337693,2.64545269472405
491.953853325602,2.93426950395597
564.576990491406,3.1441264202588
726.516786387618,3.4276778654645
843.418686904876,3.71535229097173
1110.33631816764,3.98107170553497
1512.91864037941,4.34010263644744
