Ra_D,Nu
628.282536272046,12.4881946127291
488.988015868138,11.0102341926388
363.023393413799,8.42787656735041
289.959939449551,6.83411957226489
179.310647674682,4.80977102688112
155.716105291106,4.26354212911082
147.80503815902,4.33061455109555
110.906086740785,3.73880597574773
78.9691625926182,2.83192154245925
46.5692327484865,1.49462993638625
