Ra_D,Nu
72.2023629355183,1.75902842734656
98.7791138818155,2.16955692248306
103.006230718446,2.37150116032263
133.063411533182,2.940038107352
166.569474871538,3.3696245423806
175.517706413587,3.66411620001485
176.401042944955,3.30015464485351
218.562115753296,4.1125044707869
258.338311803916,4.71296735682503
407.017941182677,6.87375184132075
586.703376236533,8.84105951074266
