Ra_D,Nu
1508.27489289868,6.6450767290778
3235.68673105115,10.115794542599
4413.91806617486,13.2586711776056
6447.7873432671,16.8849585948675
8493.18173847395,19.8380965683651
16699.1020877703,24.1268153259163
29782.8391087312,28.0220562166675
