Ra_D,Nu
142.770728404163,2.17901109566664
277.522992029126,3.53541227676543
510.391907783367,4.71232039827106
776.308540881461,6.18673354866327
1190.14910559767,7.25148460661567
1545.26666666527,8.56399724444006
