Ra_D,Nu
58.2119031759674,0.994260073952957
121.451951024752,1.70804772005971
183.628732230094,2.21309470960564
288.966991521408,2.85101826750391
347.125753574958,3.01995172040202
446.996654004222,3.67282300498085
549.504730751209,4.02717034325459
711.507664437085,4.73151258961481
920.942443605459,5.24807460249773
1205.91084587922,5.95662143529011
